"MD";"Europe, without Russia and Turkey"
"MD";"FSU"
"MD";"RER"
"MD";"RER w/o AT+BE+CH+DE+FR+IT"
"MD";"RER w/o CH+DE"
"MD";"RER w/o DE+NL+NO"
"MD";"RER w/o DE+NL+NO+RU"
"MD";"RER w/o DE+NL+RU"
"MD";"UN-EEUROPE"
"MD";"UN-EUROPE"
"ME";"CS"
"ME";"ENTSO-E"
"ME";"Europe without NORDEL (NCPA)"
"ME";"Europe without Switzerland"
"ME";"Europe without Switzerland and France"
"ME";"Europe, without Russia and Turkey"
"ME";"IAI Area, Europe outside EU & EFTA"
"ME";"RER"
"ME";"RER w/o AT+BE+CH+DE+FR+IT"
"ME";"RER w/o CH+DE"
"ME";"RER w/o DE+NL+NO"
"ME";"RER w/o DE+NL+NO+RU"
"ME";"RER w/o DE+NL+RU"
"ME";"UCTE"
"ME";"UCTE without France"
"ME";"UCTE without Germany"
"ME";"UCTE without Germany and France"
"ME";"UN-EUROPE"
"ME";"UN-SEUROPE"
"MF";"RLA"
"MF";"UN-AMERICAS"
"MF";"UN-CARIBBEAN"
"MG";"RAF"
"MG";"UN-EAFRICA"
"MH";"UN-MICRONESIA"
"MH";"UN-OCEANIA"
"MK";"ENTSO-E"
"MK";"Europe without NORDEL (NCPA)"
"MK";"Europe without Switzerland"
"MK";"Europe without Switzerland and France"
"MK";"Europe, without Russia and Turkey"
"MK";"RER"
"MK";"RER w/o AT+BE+CH+DE+FR+IT"
"MK";"RER w/o CH+DE"
"MK";"RER w/o DE+NL+NO"
"MK";"RER w/o DE+NL+NO+RU"
"MK";"RER w/o DE+NL+RU"
"MK";"UCTE"
"MK";"UCTE without France"
"MK";"UCTE without Germany"
"MK";"UCTE without Germany and France"
"MK";"UN-EUROPE"
"MK";"UN-SEUROPE"
"ML";"RAF"
"ML";"UN-WAFRICA"
"MM";"Asia without China"
"MM";"RAS"
"MM";"UN-ASIA"
"MM";"UN-SEASIA"
"MN";"Asia without China"
"MN";"RAS"
"MN";"UN-ASIA"
"MN";"UN-EASIA"
"MP";"UN-MICRONESIA"
"MP";"UN-OCEANIA"
"MQ";"France, including overseas territories"
"MQ";"RLA"
"MQ";"UN-AMERICAS"
"MQ";"UN-CARIBBEAN"
"MR";"RAF"
"MR";"UN-WAFRICA"
"MRO";"IAI Area 2, North America"
"MRO";"IAI Area 2, without Quebec"
"MRO";"NAFTA"
"MRO";"RNA"
"MRO";"UN-AMERICAS"
"MRO, US only";"IAI Area 2, North America"
"MRO, US only";"IAI Area 2, without Quebec"
"MRO, US only";"MRO"
"MRO, US only";"NAFTA"
"MRO, US only";"RNA"
"MRO, US only";"UN-AMERICAS"
"MRO, US only";"US"
"MS";"RLA"
"MS";"UN-AMERICAS"
"MS";"UN-CARIBBEAN"
"MT";"ENTSO-E"
"MT";"Europe without NORDEL (NCPA)"
"MT";"Europe without Switzerland"
"MT";"Europe without Switzerland and France"
"MT";"Europe, without Russia and Turkey"
"MT";"RER"
"MT";"RER w/o AT+BE+CH+DE+FR+IT"
"MT";"RER w/o CH+DE"
"MT";"RER w/o DE+NL+NO"
"MT";"RER w/o DE+NL+NO+RU"
"MT";"RER w/o DE+NL+RU"
"MT";"UN-EUROPE"
"MT";"UN-SEUROPE"
"MU";"RAF"
"MU";"UN-EAFRICA"
"MV";"Asia without China"
"MV";"RAS"
"MV";"SAS"
"MV";"UN-ASIA"
"MW";"RAF"
"MW";"UN-EAFRICA"
"MX";"NAFTA"
"MX";"RLA"
"MX";"UN-AMERICAS"
"MX";"UN-CAMERICA"
"MY";"Asia without China"
"MY";"RAS"
"MY";"UN-ASIA"
"MY";"UN-SEASIA"
"MZ";"IAI Area 1, Africa"
"MZ";"RAF"
"MZ";"UN-EAFRICA"
"NA";"RAF"
"NA";"UN-SASIA"
"NC";"UN-MELANESIA"
"NC";"UN-OCEANIA"
"NE";"RAF"
"NE";"UN-WAFRICA"
"NF";"UN-AUSTRALIANZ"
"NF";"UN-OCEANIA"
"NG";"IAI Area 1, Africa"
"NG";"RAF"
"NG";"UN-WAFRICA"
"NI";"RLA"
"NI";"UN-AMERICAS"
"NI";"UN-CAMERICA"
"NL";"ENTSO-E"
"NL";"Europe without NORDEL (NCPA)"
"NL";"Europe without Switzerland"
"NL";"Europe without Switzerland and France"
"NL";"Europe, without Russia and Turkey"
"NL";"IAI Area, EU27 & EFTA"
"NL";"RER"
"NL";"RER w/o AT+BE+CH+DE+FR+IT"
"NL";"RER w/o CH+DE"
"NL";"UCTE"
"NL";"UCTE without France"
"NL";"UCTE without Germany"
"NL";"UCTE without Germany and France"
"NL";"UN-EUROPE"
"NL";"WEU"
"NO";"ENTSO-E"
"NO";"Europe without Switzerland"
"NO";"Europe without Switzerland and France"
"NO";"Europe, without Russia and Turkey"
"NO";"IAI Area, EU27 & EFTA"
"NO";"NORDEL"
"NO";"RER"
"NO";"RER w/o AT+BE+CH+DE+FR+IT"
"NO";"RER w/o CH+DE"
"NO";"RER w/o DE+NL+RU"
"NO";"UN-EUROPE"
"NO";"UN-NEUROPE"
"NORDEL";"ENTSO-E"
"NORDEL";"Europe without Switzerland"
"NORDEL";"Europe without Switzerland and France"
"NORDEL";"Europe, without Russia and Turkey"
"NORDEL";"RER"
"NORDEL";"RER w/o AT+BE+CH+DE+FR+IT"
"NORDEL";"RER w/o CH+DE"
"NORDEL";"RER w/o DE+NL+RU"
"NORDEL";"UN-EUROPE"
"NORDEL";"UN-NEUROPE"
"NP";"Asia without China"
"NP";"RAS"
"NP";"SAS"
"NP";"UN-ASIA"
"NPCC";"IAI Area 2, North America"
"NPCC";"NAFTA"
"NPCC";"RNA"
"NPCC";"UN-AMERICAS"
"NPCC, US only";"IAI Area 2, North America"
"NPCC, US only";"IAI Area 2, without Quebec"
"NPCC, US only";"NAFTA"
"NPCC, US only";"NPCC"
"NPCC, US only";"RNA"
"NPCC, US only";"UN-AMERICAS"
"NPCC, US only";"US"
"NR";"UN-MICRONESIA"
"NR";"UN-OCEANIA"
"NU";"UN-OCEANIA"
"NU";"UN-POLYNESIA"
"NZ";"UN-AUSTRALIANZ"
"NZ";"UN-OCEANIA"
"Northern Cyprus";"Asia without China"
"Northern Cyprus";"RAS"
"Northern Cyprus";"UN-ASIA"
"Northern Cyprus";"UN-WASIA"
"OM";"Asia without China"
"OM";"IAI Area 8, Gulf"
"OM";"RAS"
"OM";"UN-ASIA"
"OM";"UN-WASIA"
"PA";"RLA"
"PA";"UN-AMERICAS"
"PA";"UN-CAMERICA"
"PE";"RLA"
"PE";"UN-AMERICAS"
"PE";"UN-SAMERICA"
"PF";"UN-OCEANIA"
"PF";"UN-POLYNESIA"
"PG";"UN-MELANESIA"
"PG";"UN-OCEANIA"
"PH";"Asia without China"
"PH";"RAS"
"PH";"UN-ASIA"
"PH";"UN-SEASIA"
"PK";"Asia without China"
"PK";"RAS"
"PK";"SAS"
"PK";"UN-ASIA"
"PL";"CENTREL"
"PL";"ENTSO-E"
"PL";"Europe without NORDEL (NCPA)"
"PL";"Europe without Switzerland"
"PL";"Europe without Switzerland and France"
"PL";"Europe, without Russia and Turkey"
"PL";"RER"
"PL";"RER w/o AT+BE+CH+DE+FR+IT"
"PL";"RER w/o CH+DE"
"PL";"RER w/o DE+NL+NO"
"PL";"RER w/o DE+NL+NO+RU"
"PL";"RER w/o DE+NL+RU"
"PL";"UCTE"
"PL";"UCTE without France"
"PL";"UCTE without Germany"
"PL";"UCTE without Germany and France"
"PL";"UN-EEUROPE"
"PL";"UN-EUROPE"
"PM";"RNA"
"PM";"UN-AMERICAS"
"PR";"RLA"
"PR";"UN-AMERICAS"
"PR";"UN-CARIBBEAN"
"PS";"Asia without China"
"PS";"RAS"
"PS";"UN-ASIA"
"PS";"UN-WASIA"
"PT";"ENTSO-E"
"PT";"Europe without NORDEL (NCPA)"
"PT";"Europe without Switzerland"
"PT";"Europe without Switzerland and France"
"PT";"Europe, without Russia and Turkey"
"PT";"RER"
"PT";"RER w/o AT+BE+CH+DE+FR+IT"
"PT";"RER w/o CH+DE"
"PT";"RER w/o DE+NL+NO"
"PT";"RER w/o DE+NL+NO+RU"
"PT";"RER w/o DE+NL+RU"
"PT";"UCTE"
"PT";"UCTE without France"
"PT";"UCTE without Germany"
"PT";"UCTE without Germany and France"
"PT";"UN-EUROPE"
"PT";"UN-SEUROPE"
"PW";"UN-MICRONESIA"
"PW";"UN-OCEANIA"
"PY";"RLA"
"PY";"UN-AMERICAS"
"PY";"UN-SAMERICA"
"QA";"Asia without China"
"QA";"IAI Area 8, Gulf"
"QA";"RAS"
"QA";"UN-ASIA"
"QA";"UN-WASIA"
"Qu̩bec, HQ distribution network";"CA"
"Qu̩bec, HQ distribution network";"CA-QC"
"Qu̩bec, HQ distribution network";"Canada without Alberta"
"Qu̩bec, HQ distribution network";"IAI Area 2, North America"
"Qu̩bec, HQ distribution network";"NAFTA"
"Qu̩bec, HQ distribution network";"NPCC"
"Qu̩bec, HQ distribution network";"RNA"
"Qu̩bec, HQ distribution network";"UN-AMERICAS"
"RE";"France, including overseas territories"
"RE";"RAF"
"RE";"UN-EAFRICA"
"RER";"UN-EUROPE"
"RER w/o AT+BE+CH+DE+FR+IT";"Europe without Switzerland"
"RER w/o AT+BE+CH+DE+FR+IT";"Europe without Switzerland and France"
"RER w/o AT+BE+CH+DE+FR+IT";"RER"
"RER w/o AT+BE+CH+DE+FR+IT";"RER w/o CH+DE"
"RER w/o AT+BE+CH+DE+FR+IT";"UN-EUROPE"
"RER w/o CH+DE";"Europe without Switzerland"
"RER w/o CH+DE";"RER"
"RER w/o CH+DE";"UN-EUROPE"
"RER w/o DE+NL+NO";"Europe without Switzerland"
"RER w/o DE+NL+NO";"RER"
"RER w/o DE+NL+NO";"RER w/o CH+DE"
"RER w/o DE+NL+NO";"UN-EUROPE"
"RER w/o DE+NL+NO+RU";"Europe, without Russia and Turkey"
"RER w/o DE+NL+NO+RU";"RER"
"RER w/o DE+NL+NO+RU";"RER w/o DE+NL+RU"
"RER w/o DE+NL+NO+RU";"UN-EUROPE"
"RER w/o DE+NL+RU";"Europe, without Russia and Turkey"
"RER w/o DE+NL+RU";"RER"
"RER w/o DE+NL+RU";"UN-EUROPE"
"RFC";"IAI Area 2, North America"
"RFC";"IAI Area 2, without Quebec"
"RFC";"NAFTA"
"RFC";"RNA"
"RFC";"UN-AMERICAS"
"RFC";"US"
"RLA";"UN-AMERICAS"
"RME";"Asia without China"
"RME";"RAS"
"RME";"UN-ASIA"
"RME";"UN-WASIA"
"RO";"ENTSO-E"
"RO";"Europe without NORDEL (NCPA)"
"RO";"Europe without Switzerland"
"RO";"Europe without Switzerland and France"
"RO";"Europe, without Russia and Turkey"
"RO";"IAI Area, EU27 & EFTA"
"RO";"RER"
"RO";"RER w/o AT+BE+CH+DE+FR+IT"
"RO";"RER w/o CH+DE"
"RO";"RER w/o DE+NL+NO"
"RO";"RER w/o DE+NL+NO+RU"
"RO";"RER w/o DE+NL+RU"
"RO";"UCTE"
"RO";"UCTE without France"
"RO";"UCTE without Germany"
"RO";"UCTE without Germany and France"
"RO";"UN-EEUROPE"
"RO";"UN-EUROPE"
"RS";"CS"
"RS";"ENTSO-E"
"RS";"Europe without NORDEL (NCPA)"
"RS";"Europe without Switzerland"
"RS";"Europe without Switzerland and France"
"RS";"Europe, without Russia and Turkey"
"RS";"RER"
"RS";"RER w/o AT+BE+CH+DE+FR+IT"
"RS";"RER w/o CH+DE"
"RS";"RER w/o DE+NL+NO"
"RS";"RER w/o DE+NL+NO+RU"
"RS";"RER w/o DE+NL+RU"
"RS";"UCTE"
"RS";"UCTE without France"
"RS";"UCTE without Germany"
"RS";"UCTE without Germany and France"
"RS";"UN-EUROPE"
"RS";"UN-SEUROPE"
"RU";"FSU"
"RU";"IAI Area, Europe outside EU & EFTA"
"RU";"UN-EEUROPE"
"RU";"UN-EUROPE"
"RW";"RAF"
"RW";"UN-EAFRICA"
"Russia (Asia)";"Asia without China"
"Russia (Asia)";"FSU"
"Russia (Asia)";"IAI Area, Europe outside EU & EFTA"
"Russia (Asia)";"RAS"
"Russia (Asia)";"RU"
"Russia (Asia)";"UN-EEUROPE"
"Russia (Asia)";"UN-EUROPE"
"Russia (Europe)";"Europe without NORDEL (NCPA)"
"Russia (Europe)";"Europe without Switzerland"
"Russia (Europe)";"Europe without Switzerland and France"
"Russia (Europe)";"FSU"
"Russia (Europe)";"IAI Area, Europe outside EU & EFTA"
"Russia (Europe)";"RER"
"Russia (Europe)";"RER w/o AT+BE+CH+DE+FR+IT"
"Russia (Europe)";"RER w/o CH+DE"
"Russia (Europe)";"RER w/o DE+NL+NO"
"Russia (Europe)";"RU"
"Russia (Europe)";"UN-EEUROPE"
"Russia (Europe)";"UN-EUROPE"
"SA";"Asia without China"
"SA";"RAS"
"SA";"RME"
"SA";"UN-ASIA"
"SA";"UN-WASIA"
"SAS";"Asia without China"
"SAS";"RAS"
"SAS";"UN-ASIA"
"SB";"UN-MELANESIA"
"SB";"UN-OCEANIA"
"SC";"RAF"
"SC";"UN-EAFRICA"
"SD";"RAF"
"SD";"UN-NAFRICA"
"SE";"ENTSO-E"
"SE";"Europe without Switzerland"
"SE";"Europe without Switzerland and France"
"SE";"Europe, without Russia and Turkey"
"SE";"IAI Area, EU27 & EFTA"
"SE";"NORDEL"
"SE";"RER"
"SE";"RER w/o AT+BE+CH+DE+FR+IT"
"SE";"RER w/o CH+DE"
"SE";"RER w/o DE+NL+NO"
"SE";"RER w/o DE+NL+NO+RU"
"SE";"RER w/o DE+NL+RU"
"SE";"UN-EUROPE"
"SE";"UN-NEUROPE"
"SERC";"IAI Area 2, North America"
"SERC";"IAI Area 2, without Quebec"
"SERC";"NAFTA"
"SERC";"RNA"
"SERC";"UN-AMERICAS"
"SERC";"US"
"SG";"Asia without China"
"SG";"RAS"
"SG";"UN-ASIA"
"SG";"UN-SEASIA"
"SGCC";"CN"
"SGCC";"RAS"
"SGCC";"UN-ASIA"
"SGCC";"UN-EASIA"
"SH";"RAF"
"SH";"UN-WAFRICA"
"SI";"ENTSO-E"
"SI";"Europe without NORDEL (NCPA)"
"SI";"Europe without Switzerland"
"SI";"Europe without Switzerland and France"
"SI";"Europe, without Russia and Turkey"
"SI";"IAI Area, EU27 & EFTA"
"SI";"RER"
"SI";"RER w/o AT+BE+CH+DE+FR+IT"
"SI";"RER w/o CH+DE"
"SI";"RER w/o DE+NL+NO"
"SI";"RER w/o DE+NL+NO+RU"
"SI";"RER w/o DE+NL+RU"
"SI";"UCTE"
"SI";"UCTE without France"
"SI";"UCTE without Germany"
"SI";"UCTE without Germany and France"
"SI";"UN-EUROPE"
"SI";"UN-SEUROPE"
"SJ";"ENTSO-E"
"SJ";"Europe without Switzerland"
"SJ";"Europe without Switzerland and France"
"SJ";"Europe, without Russia and Turkey"
"SJ";"IAI Area, EU27 & EFTA"
"SJ";"NO"
"SJ";"NORDEL"
"SJ";"RER"
"SJ";"RER w/o AT+BE+CH+DE+FR+IT"
"SJ";"RER w/o CH+DE"
"SJ";"RER w/o DE+NL+RU"
"SJ";"UN-EUROPE"
"SJ";"UN-NEUROPE"
"SK";"CENTREL"
"SK";"ENTSO-E"
"SK";"Europe without NORDEL (NCPA)"
"SK";"Europe without Switzerland"
"SK";"Europe without Switzerland and France"
"SK";"Europe, without Russia and Turkey"
"SK";"IAI Area, EU27 & EFTA"
"SK";"RER"
"SK";"RER w/o AT+BE+CH+DE+FR+IT"
"SK";"RER w/o CH+DE"
"SK";"RER w/o DE+NL+NO"
"SK";"RER w/o DE+NL+NO+RU"
"SK";"RER w/o DE+NL+RU"
"SK";"UCTE"
"SK";"UCTE without France"
"SK";"UCTE without Germany"
"SK";"UCTE without Germany and France"
"SK";"UN-EEUROPE"
"SK";"UN-EUROPE"
"SL";"RAF"
"SL";"UN-WAFRICA"
"SM";"ENTSO-E"
"SM";"Europe without NORDEL (NCPA)"
"SM";"Europe without Switzerland"
"SM";"Europe without Switzerland and France"
"SM";"Europe, without Russia and Turkey"
"SM";"RER"
"SM";"RER w/o CH+DE"
"SM";"RER w/o DE+NL+NO"
"SM";"RER w/o DE+NL+NO+RU"
"SM";"RER w/o DE+NL+RU"
"SM";"UCTE"
"SM";"UCTE without France"
"SM";"UCTE without Germany"
"SM";"UCTE without Germany and France"
"SM";"UN-EUROPE"
"SM";"UN-SEUROPE"
"SN";"RAF"
"SN";"UN-WAFRICA"
"SO";"RAF"
"SO";"UN-EAFRICA"
"SPP";"IAI Area 2, North America"
"SPP";"IAI Area 2, without Quebec"
"SPP";"NAFTA"
"SPP";"RNA"
"SPP";"UN-AMERICAS"
"SPP";"US"
"SR";"RLA"
"SR";"UN-AMERICAS"
"SR";"UN-SAMERICA"
"SS";"RAF"
"SS";"UN-EAFRICA"
"ST";"RAF"
"ST";"UN-MAFRICA"
"SV";"RLA"
"SV";"UN-AMERICAS"
"SV";"UN-CAMERICA"
"SX";"RLA"
"SX";"UN-AMERICAS"
"SX";"UN-CARIBBEAN"
"SY";"Asia without China"
"SY";"RAS"
"SY";"UN-ASIA"
"SY";"UN-WASIA"
"SZ";"RAF"
"SZ";"UN-SASIA"
"Siachen Glacier";"Asia without China"
"Siachen Glacier";"IAI Area 4&5, without China"
"Siachen Glacier";"RAS"
"Siachen Glacier";"SAS"
"Siachen Glacier";"UN-ASIA"
"Somaliland";"RAF"
"Somaliland";"UN-EAFRICA"
"TC";"RLA"
"TC";"UN-AMERICAS"
"TC";"UN-CARIBBEAN"
"TD";"RAF"
"TD";"UN-MAFRICA"
"TG";"RAF"
"TG";"UN-WAFRICA"
"TH";"Asia without China"
"TH";"RAS"
"TH";"UN-ASIA"
"TH";"UN-SEASIA"
"TJ";"Asia without China"
"TJ";"Central Asia"
"TJ";"FSU"
"TJ";"IAI Area 4&5, without China"
"TJ";"RAS"
"TJ";"UN-ASIA"
"TK";"NZ"
"TK";"UN-AUSTRALIANZ"
"TK";"UN-OCEANIA"
"TL";"Asia without China"
"TL";"RAS"
"TL";"UN-ASIA"
"TL";"UN-SEASIA"
"TM";"Asia without China"
"TM";"Central Asia"
"TM";"RAS"
"TM";"UN-ASIA"
"TN";"RAF"
"TN";"UN-NAFRICA"
"TO";"UN-OCEANIA"
"TO";"UN-POLYNESIA"
"TR";"Asia without China"
"TR";"IAI Area 4&5, without China"
"TR";"RAS"
"TR";"UN-ASIA"
"TR";"UN-WASIA"
"TRE";"IAI Area 2, North America"
"TRE";"IAI Area 2, without Quebec"
"TRE";"NAFTA"
"TRE";"RNA"
"TRE";"UN-AMERICAS"
"TRE";"US"
"TT";"RLA"
"TT";"UN-AMERICAS"
"TT";"UN-CARIBBEAN"
"TV";"UN-OCEANIA"
"TV";"UN-POLYNESIA"
"TW";"Asia without China"
"TW";"RAS"
"TW";"UN-ASIA"
"TW";"UN-EASIA"
"TZ";"RAF"
"TZ";"UN-EAFRICA"
"UA";"Europe without NORDEL (NCPA)"
"UA";"Europe without Switzerland"
"UA";"Europe without Switzerland and France"
"UA";"Europe, without Russia and Turkey"
"UA";"RER"
"UA";"RER w/o AT+BE+CH+DE+FR+IT"
"UA";"RER w/o CH+DE"
"UA";"RER w/o DE+NL+NO"
"UA";"RER w/o DE+NL+NO+RU"
"UA";"RER w/o DE+NL+RU"
"UA";"UN-EEUROPE"
"UA";"UN-EUROPE"
"UCTE";"ENTSO-E"
"UCTE";"Europe without NORDEL (NCPA)"
"UCTE";"Europe, without Russia and Turkey"
"UCTE";"RER"
"UCTE";"UN-EUROPE"
"UCTE without France";"ENTSO-E"
"UCTE without France";"Europe without NORDEL (NCPA)"
"UCTE without France";"Europe, without Russia and Turkey"
"UCTE without France";"RER"
"UCTE without France";"UCTE"
"UCTE without France";"UN-EUROPE"
"UCTE without Germany";"ENTSO-E"
"UCTE without Germany";"Europe without NORDEL (NCPA)"
"UCTE without Germany";"Europe, without Russia and Turkey"
"UCTE without Germany";"RER"
"UCTE without Germany";"UCTE"
"UCTE without Germany";"UN-EUROPE"
"UCTE without Germany and France";"ENTSO-E"
"UCTE without Germany and France";"Europe without NORDEL (NCPA)"
"UCTE without Germany and France";"Europe, without Russia and Turkey"
"UCTE without Germany and France";"RER"
"UCTE without Germany and France";"UCTE"
"UCTE without Germany and France";"UCTE without France"
"UCTE without Germany and France";"UCTE without Germany"
"UCTE without Germany and France";"UN-EUROPE"
"UG";"RAF"
"UG";"UN-EAFRICA"
"UN-ASIA";"RAS"
"UN-AUSTRALIANZ";"UN-OCEANIA"
"UN-CAMERICA";"RLA"
"UN-CAMERICA";"UN-AMERICAS"
"UN-CARIBBEAN";"RLA"
"UN-CARIBBEAN";"UN-AMERICAS"
"UN-EAFRICA";"RAF"
"UN-EASIA";"RAS"
"UN-EASIA";"UN-ASIA"
"UN-EEUROPE";"UN-EUROPE"
"UN-MAFRICA";"RAF"
"UN-MELANESIA";"UN-OCEANIA"
"UN-MICRONESIA";"UN-OCEANIA"
"UN-NAFRICA";"RAF"
"UN-NEUROPE";"ENTSO-E"
"UN-NEUROPE";"Europe without Switzerland"
"UN-NEUROPE";"Europe without Switzerland and France"
"UN-NEUROPE";"Europe, without Russia and Turkey"
"UN-NEUROPE";"RER"
"UN-NEUROPE";"RER w/o AT+BE+CH+DE+FR+IT"
"UN-NEUROPE";"RER w/o CH+DE"
"UN-NEUROPE";"RER w/o DE+NL+RU"
"UN-NEUROPE";"UN-EUROPE"
"UN-SAMERICA";"RLA"
"UN-SAMERICA";"UN-AMERICAS"
"UN-SASIA";"RAF"
"UN-SEASIA";"Asia without China"
"UN-SEASIA";"RAS"
"UN-SEASIA";"UN-ASIA"
"UN-SEUROPE";"Europe without NORDEL (NCPA)"
"UN-SEUROPE";"Europe without Switzerland"
"UN-SEUROPE";"Europe without Switzerland and France"
"UN-SEUROPE";"Europe, without Russia and Turkey"
"UN-SEUROPE";"RER"
"UN-SEUROPE";"RER w/o CH+DE"
"UN-SEUROPE";"RER w/o DE+NL+NO"
"UN-SEUROPE";"RER w/o DE+NL+NO+RU"
"UN-SEUROPE";"RER w/o DE+NL+RU"
"UN-SEUROPE";"UN-EUROPE"
"UN-WAFRICA";"RAF"
"UN-WASIA";"Asia without China"
"UN-WASIA";"RAS"
"UN-WASIA";"UN-ASIA"
"US";"IAI Area 2, North America"
"US";"IAI Area 2, without Quebec"
"US";"NAFTA"
"US";"RNA"
"US";"UN-AMERICAS"
"UY";"RLA"
"UY";"UN-AMERICAS"
"UY";"UN-SAMERICA"
"UZ";"Asia without China"
"UZ";"Central Asia"
"UZ";"FSU"
"UZ";"RAS"
"UZ";"UN-ASIA"
"VA";"ENTSO-E"
"VA";"Europe without NORDEL (NCPA)"
"VA";"Europe without Switzerland"
"VA";"Europe without Switzerland and France"
"VA";"Europe, without Russia and Turkey"
"VA";"RER"
"VA";"RER w/o CH+DE"
"VA";"RER w/o DE+NL+NO"
"VA";"RER w/o DE+NL+NO+RU"
"VA";"RER w/o DE+NL+RU"
"VA";"UCTE"
"VA";"UCTE without France"
"VA";"UCTE without Germany"
"VA";"UCTE without Germany and France"
"VA";"UN-EUROPE"
"VA";"UN-SEUROPE"
"VC";"RLA"
"VC";"UN-AMERICAS"
"VC";"UN-CARIBBEAN"
"VE";"IAI Area 3, South America"
"VE";"RLA"
"VE";"UN-AMERICAS"
"VE";"UN-SAMERICA"
"VG";"RLA"
"VG";"UN-AMERICAS"
"VG";"UN-CARIBBEAN"
"VI";"RLA"
"VI";"UN-AMERICAS"
"VI";"UN-CARIBBEAN"
"VN";"Asia without China"
"VN";"RAS"
"VN";"UN-ASIA"
"VN";"UN-SEASIA"
"VU";"UN-MELANESIA"
"VU";"UN-OCEANIA"
"WECC";"IAI Area 2, North America"
"WECC";"IAI Area 2, without Quebec"
"WECC";"NAFTA"
"WECC";"RNA"
"WECC";"UN-AMERICAS"
"WECC, US only";"IAI Area 2, North America"
"WECC, US only";"IAI Area 2, without Quebec"
"WECC, US only";"NAFTA"
"WECC, US only";"RNA"
"WECC, US only";"UN-AMERICAS"
"WECC, US only";"US"
"WECC, US only";"WECC"
"WEU";"ENTSO-E"
"WEU";"Europe without NORDEL (NCPA)"
"WEU";"Europe, without Russia and Turkey"
"WEU";"RER"
"WEU";"UCTE"
"WEU";"UN-EUROPE"
"WS";"UN-OCEANIA"
"WS";"UN-POLYNESIA"
"XK";"ENTSO-E"
"XK";"Europe without NORDEL (NCPA)"
"XK";"Europe without Switzerland"
"XK";"Europe without Switzerland and France"
"XK";"Europe, without Russia and Turkey"
"XK";"RER"
"XK";"RER w/o AT+BE+CH+DE+FR+IT"
"XK";"RER w/o CH+DE"
"XK";"RER w/o DE+NL+NO"
"XK";"RER w/o DE+NL+NO+RU"
"XK";"RER w/o DE+NL+RU"
"XK";"UCTE"
"XK";"UCTE without France"
"XK";"UCTE without Germany"
"XK";"UCTE without Germany and France"
"XK";"UN-EUROPE"
"XK";"UN-SEUROPE"
"YE";"Asia without China"
"YE";"RAS"
"YE";"UN-ASIA"
"YE";"UN-WASIA"
"YT";"France, including overseas territories"
"YT";"RAF"
"YT";"UN-EAFRICA"
"ZA";"IAI Area 1, Africa"
"ZA";"RAF"
"ZA";"UN-SASIA"
"ZM";"RAF"
"ZM";"UN-EAFRICA"
"ZW";"RAF"
"ZW";"UN-EAFRICA"
